source_file,page,chunk_index,text
kochi_metro.pdf,1,0,"KMRL-O&M-OPT-SOP-068 Page 1 of 8 01.09.2020 This procedure provides the guideline to be followed for working of stations and trains while resumption of revenue service. This procedure shall be communicated to all contractor staffs and O&M staffs. 2 Applicability KOCHI METRO RAIL LTD SOP for Resumption of revenue service post lock down period 1 Introduction This procedure is applicable to all KMRL O&M staffs and all other involved in working of trains and stations. All Dy HODs to ensure that this SOP is circulated among all staffs and a token of acknowledgement to be taken for understating the guidelines laid in this procedure. 3 Headway and train Service 1. Resumption of revenue services will be in staged manner as detailed below: Stage (07.09.2020 & 08.09.2020) i) Revenue services from 07:00hrs to 12:00 & 14:00 to 20:00 with Headway of 10 mins. ii) Between 12:00 to 14:00, there will be no passenger services. Stage Il (09.09.2020 onwards) i) During weekdays, revenue services from O7:O0"
kochi_metro.pdf,1,1,":00hrs to 12:00 & 14:00 to 20:00 with Headway of 10 mins. ii) Between 12:00 to 14:00, there will be no passenger services. Stage Il (09.09.2020 onwards) i) During weekdays, revenue services from O7:O0Ohrs to 22:00 with the headway as follows: 10 mins ii) On Sunday, services will start from O8:O0Ohrs. iii) Based on the passenger patronage, management will take decision to increase decrease the headway as and when required. 2. Dwell time at stations shall be kept at minimum of 20 seconds for proper ventilation & fresh air circulation. At terminals, minimum O5 minutes shall be kept as the layover time with saloon doors in open condition. 3. Trial run shall be done before introduction of revenue services. 4. If any station falls under containment zone, the same will be closed for public as per the decision taken by the management. 4 Preparatory works and system Fitness"
kochi_metro.pdf,1,2, the decision taken by the management. 4 Preparatory works and system Fitness
kochi_metro.pdf,2,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 2 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period 1. Before the resumption of revenue services, all departments has to ensure that the systems are safe and healthy. 2. Dy HODs to ensure advance planning for mobilising staff, equipment and material for cleaning and maintenance, pre-check of essential equipment at stations and in trains. 3. Following fitness from concerned departments duly signed by authorized KMRL person shall be provided to respective stations, OCC before the commencement of revenue service as applicable as per the attached Annexures 1-5. a) Track fitness, Structure Fitness and SOD clearance from CTR b) Traction fitness from PST. c) All electrical installations including lifts & escalators fitness of individual stations are fit. d) Train fitness from RST. e) ATP fitness of train, all signalling equipment and gears including all points and signals from STC. f) Telecom fitness of all PIDS and PAS "
kochi_metro.pdf,2,1,"f individual stations are fit. d) Train fitness from RST. e) ATP fitness of train, all signalling equipment and gears including all points and signals from STC. f) Telecom fitness of all PIDS and PAS form COM. g) AFC system fitness of individual stations from COM. 4. All Dy HODs tto ensure that all staffs under their respective departments are counselled so that they themselves gain confidence and handle the situations in a proper manner. . 5 Cleaning and Disinfection of Trains 1. The trains not to be stabled at main line during non-revenue hours till further instructions. 2. After revenue service all the trains will be sent to depot on daily basis. RST department shall ensure that the air-condition ducts of the trains are cleaned before inducting the train in service. The air condition filters shall be cleaned every week when a train is inducted in service. A check list of train cleaning to be maintained and kept in the trains duly signed by the Rolling stock staff. 3. The target temp"
kochi_metro.pdf,2,2,"lters shall be cleaned every week when a train is inducted in service. A check list of train cleaning to be maintained and kept in the trains duly signed by the Rolling stock staff. 3. The target temperature of the saloon AC shall be set at 26 degree Celsius. Relative humidity should be in the range of 40-70%. RST Dept. shall take random checking in all trains to ensure these. 4. RST Dept to ensure train is cleaned thoroughly during non-revenue hours at depot before putting them into passenger revenue services. Train-grab pole, grab handle and seats will be cleaned every night with disinfectant before inducting for revenue service. For metallic surfaces 70% alcohol based cleaner can be used to wipe down surfaces. All trains in revenue service to be sprayed using hypochlorite base disinfectant. 6 Awareness for public 1. Necessary Do s and Don'ts shall be displayed at all stations. 2. Announcement & video message in trains and stations regarding the following shall be displayed a. Person"
kochi_metro.pdf,2,3,ant. 6 Awareness for public 1. Necessary Do s and Don'ts shall be displayed at all stations. 2. Announcement & video message in trains and stations regarding the following shall be displayed a. Person should travel according to the government guidelines only. b. Advise passengers to travel with minimum baggage and avoid metallic items.
kochi_metro.pdf,3,0,"KMRL-O&M-OPT-SOP-068 Page 3 of 8 01.09.2020 c. pre-recorded advisories to commuter to adhere to the norms of social distancing while boarding and travelling in Metro Encourage use of stairs. KOCHI METRO RAIL LTD SOP for Resumption of revenue service post lock down period a. Advise to avoid unnecessary travel. b. To maintain social distancing inside stations and trains. c. Advise passengers to sit on alternate seats and stand keeping social distancing of at least 1 metre. d. Announcement for passengers not to sit in the seats marked for keeping vacant. e. Use of Aarogya Setu App will be encouraged and passengers will be apprised through various media regarding benefits of using Aarogya Setu App. f. Other Corona related advisory as per Health department's latest guidelines. g. Campaigning through electronic print social media, poster, banner, hoarding, website, to instill confidence in general public to use public transport. 7 Screening, sanitization and social distancing for Passengers "
kochi_metro.pdf,3,1,"rough electronic print social media, poster, banner, hoarding, website, to instill confidence in general public to use public transport. 7 Screening, sanitization and social distancing for Passengers 1. 2. Ooh ON 10. a ict T2: 13. 14. All stations to be disinfected on daily basis. Inform passengers to use hand sanitizer at entry points of stations. Foot pedal operated hand sanitisers will be kept at all entry points of stations. Social distancing of passengers at stations to be monitored by respective station controllers through CCTV. Security controllers available at security control room shall also monitor social distancing through CCTV. All passengers has to wear masks. For cashless transactions Kochi1 card usage shall be encouraged. TOM EFO staff shall communicate to the passengers through the mic and speaker available at the EFO. All TOM, EFO and other staffs dealing with cash shall wear cotton hand gloves. Necessary preventive measures have been taken to adopt contactless ticketi"
kochi_metro.pdf,3,2,"ough the mic and speaker available at the EFO. All TOM, EFO and other staffs dealing with cash shall wear cotton hand gloves. Necessary preventive measures have been taken to adopt contactless ticketing and its digital payment at stations. Passenger should be screened for body temperature through infrared thermometer by KMSP. In addition, thermal camera will be placed at stations with high footfall. If any person is found with symptoms of covid-19, Station controller shall . Guide the passenger to the isolated place identified for this purpose at each stations. ll. Email at idspekm@gmail.com with passenger details address. ill. Call Tele health Help Line number at 8086882228. IV. Follow the instructions provided from the help line. V. Report to OCC. Instructions at all lifts to be displayed for limiting 2-3 persons per lift. Advise passengers to stand on alternate steps on escalators to maintain social distance. Contactless frisking will be done for passengers during their entry. Frisk"
kochi_metro.pdf,3,3,"d for limiting 2-3 persons per lift. Advise passengers to stand on alternate steps on escalators to maintain social distance. Contactless frisking will be done for passengers during their entry. Frisking & scanning will be taken care by KMSP as per Govt. Guidelines. Availability of liquid soap in toilets should be strictly ensured by the station controller. Make announcement to maintain social distancing (minimum 1m separation) while sitting in the train, queuing at ticket window and at entry exit of AFC gates."
kochi_metro.pdf,4,0,"KMRL-O&M-OPT-SOP-068 KOCHI METRO RAIL LTD Page 4 of 8 01.09.2020 SOP for Resumption of revenue service post lock down period 15. All public contact points like AFC gates, ticket counters, Hand rails of staircase, Escalators, Lift buttons, Platform chairs should be cleaned with disinfectant every 4 hours or earlier as per requirement. 16. Public toilets may be given special attention. These should be cleaned, disinfected regularly as per requirement 17. Station Controllers to identify the area where passenger movement or contact within the stations are frequent. More frequent cleaning of such areas using disinfections should be done. The timing of Intensive cleaning and frequency of cleaning of other areas shall be identified by the station controller and guide the cleaning staffs accordingly. 18. Station controller shall ensure proper cleanliness and hygiene of the station. SC shall frequently supervise the cleaning and take rounds of the station frequently. Stations shall be disinfect"
kochi_metro.pdf,4,1,"ly. 18. Station controller shall ensure proper cleanliness and hygiene of the station. SC shall frequently supervise the cleaning and take rounds of the station frequently. Stations shall be disinfected completely during non-revenue hours. 19. Entry of commuters shall be based on guidelines issued by the Government time to time. 8 Crowd Control 1. Crowd at the stations to be regulated. Whenever excess of passengers are observed in the platform area, entry of the passengers at the gate may be restricted. The areas crowding can take place are as under: : Entry gates e Frisking area near gates e Ticket Counters, Customer Care e AFC Gates at entry and Exit. e Lifts, escalators e Platforms 2. Ensure social distancing at all station entry points by controlling the crowd at station entry points. So: Maximum two entry gates shall be kept open for passenger entry. 4. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. 5. Soci"
kochi_metro.pdf,4,2,"So: Maximum two entry gates shall be kept open for passenger entry. 4. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. 5. Social distancing signages at entry exit, concourse, lift & escalators and platforms. 6. Additional deployment of supporting staffs shall be deployed at all stations to maintain social distancing by the passengers at crowding points. It may also monitor through OCC. Required number of supporting staff shall be provide by all O&M departments. 7. Overall monitoring and controlling shall be done by on-duty station controller at station level in coordination with OCC. Additional staffs assigned at passenger regulation shall try to perform the duty at the designated place and shall try to avoid movement at other rooms or should avoid conversations in a place as a group. 9. Executives at the level of AM Manager should be deployed per O03 stations who will take round to ensure cleanliness and maintai"
kochi_metro.pdf,4,3,t at other rooms or should avoid conversations in a place as a group. 9. Executives at the level of AM Manager should be deployed per O03 stations who will take round to ensure cleanliness and maintaining social distancing at the stations. 10. Liaison with state police and local administration for regulating crowd outside station and to deal with contingencies.
